bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
1013720002,1040723,1 Sutton Place South,10022,Multifamily Housing,54,1926,193356,1,13,145.4,28123317.1,,6.15,Multifamily Housing,,0,4993530.1,168,,11262154.1,,42,,,,
1014990071,1046926,1067 Fifth Avenue,10128,Multifamily Housing,,1917,56800,1,13,118.7,6742864.4,19.98,6.28,Multifamily Housing,"{'Multifamily Housing': 54800.0, 'Medical Office': 2000.0}",0,1138007.5,61,,,,13,,,3270614,0
4068090001,4531846,75-25 153rd Street,11367,Multifamily Housing,,2004,483520,1,14,145,70114294.6,,5.78,,,,,,,,,,,,,
1021490097,1063585,490 West 187th Street,10033,Multifamily Housing,32,1939,52000,1,6,157.9,8208611.9,,7.14,Multifamily Housing,"{'Multifamily Housing': 46000.0, 'Retail Store': 6000.0}",0,937583.7,64,5214267.8,,,58,,,,
1000167514,1087238,30 West Street,10280,Multifamily Housing,7,2006,456414,1,35,145.3,66339438.5,,5.25,Multifamily Housing,,0,13822748.8,286,22826750.4,,,236,,,,
1021490120,1063590,485 West 187th Street,10033,Multifamily Housing,41,1921,48000,1,6,132.8,6376018.5,,5.96,Multifamily Housing,,0,737002.3,55,3969597.6,,,55,,,,
4067030002,"4451521;4451522;4451523;4451524;4451525;4451526;4451527;4451528;4451529;4451530;4451531;4451532",150-44 73rd Avenue,11367,Multifamily Housing,71,1950,124375,12,3,110.4,13730265.6,,4.71,,,,,,,,,,,,,
1000167519,1087848,300 North End Avenue,10282,Multifamily Housing,10,2008,279898,1,22,161.6,45224464.8,,5.58,Multifamily Housing,,0,10954249.6,296,11104130.8,,,191,,,,
2033080051,2017249,253 East 202nd Street,10458,Multifamily Housing,2,1961,47500,3,6,221,10496508.3,,14.16,Multifamily Housing,"{'Multifamily Housing': 47500.0, 'Parking': 2500.0}",0,792735.4,63,,,,49,,,7933758.1,
1021800497,1064463,195 Bennett Avenue,10040,Multifamily Housing,61,1939,50000,1,6,130.2,6510780.3,63.51,5.49,Multifamily Housing,,0,760817.1,76,4039724.3,,,59,,,,
1022410025,1064985,4915 Broadway,10034,Multifamily Housing,45,1932,105000,1,6,139.7,14663580.7,,7.26,Multifamily Housing,"{'Multifamily Housing': 94500.0, 'Retail Store': 10500.0}",0,2506571.7,142,17442.4,,,90,,,5719409.6,
2033070012,"2017216;2807341",254 East 202nd Street,10458,Multifamily Housing,6,1961,50000,1,6,184.7,9234188.1,83.99,8.28,Multifamily Housing,,0,783867.3,52,5010741,,,53,,,,0
2024830059,2002985,831 Gerard Avenue,10451,Multifamily Housing,21,1939,100000,1,8,145.2,14520804.3,80.89,5.92,Multifamily Housing,,0,2093078.7,94,7107766.5,,,100,,,,
2058141155,2084347,210 West 251st Street,10471,Multifamily Housing,86,1966,90250,1,6,90,8124558.4,31.12,4.76,,,,,,,,,,,,,
2058811086,2085499,210 West 262nd Street,10471,Multifamily Housing,,1929,75000,1,6,123.3,9250753.1,,7.51,,,,,,,,,,,,,
1013780070,1041056,825 Fifth Avenue,10065,Multifamily Housing,12,1927,92405,1,23,168.1,15529783.6,71.77,7.44,Multifamily Housing,,0,2858077.7,128,,7598735.1,,64,,,,
4068030002,"4455528;4455529;4455530;4455531;4455532;4455533;4455534;4455535;4455536;4455537",72-30 Kissena Boulevard,11367,Multifamily Housing,,1950,103646,10,3,121.9,12635861.2,,5.56,,,,,,,,,,,,,
2041780010,2046332,3555 Bruckner Boulevard,10461,Multifamily Housing,33,1961,118750,1,12,140.8,16722605.6,123.28,6.13,Multifamily Housing,"{'Multifamily Housing': 118750.0, 'Parking': 6250.0}",0,1959782,108,10164762.2,,,145,,,,
1022480117,1065075,110 Seaman Avenue,10034,Multifamily Housing,84,1937,95000,1,7,98,9314316.1,,5.0,Multifamily Housing,,0,1251766.5,127,6541576.9,,,85,,,,
4067040001,"4448164;4448165;4448166;4448167;4448168;4448169;4451533;4451534;4451535;4441536;4441537;4441538",150-24 75th Avenue,11367,Multifamily Housing,52,1950,124375,12,3,124.1,15438830.7,,5.84,,,,,,,,,,,,,
1021800046,1064399,55 Overlook Terrace,10033,Multifamily Housing,33,1967,50000,1,7,136.2,6812325.6,53.31,3.81,Multifamily Housing,,0,2273285.4,35,,,,67,,,,
1021760115,1064276,736 West 181st Street,10033,Multifamily Housing,31,1936,50000,1,6,187.6,9379200,118.83,7.61,Multifamily Housing,"{'Multifamily Housing': 41000.0, 'Retail Store': 9000.0}",0,1495793.5,89,4246457.6,,,68,,0,,
1013690026,1040544,16 Sutton Place,10022,Multifamily Housing,84,1967,130000,1,20,93.4,12140993.5,,3.93,Multifamily Housing,,0,2001138,128,,5959934.6,,54,,,,
1014060017,1042806,140 East 72nd Street,10021,Multifamily Housing,,1958,217152,1,22,81.7,17738217,,3.88,Multifamily Housing,"{'Multifamily Housing': 205476.0, 'Medical Office': 1150.0, 'Retail Store': 10526.0}",0,2089910.9,155,,10225678.9,,105,,,,
2037780010,2025384,1240 Morrison Avenue,10472,Multifamily Housing,,1941,165419,1,12,153.2,25340030.6,10.93,9.4,Multifamily Housing,"{'Multifamily Housing': 161419.0, 'Retail Store': 4000.0}",0,2549128.1,204,5354899.9,,,155,,,6497647,0
2036820001,"2092773;2092771;2092772",2010-42 Bruckner Boulevard,10473,Multifamily Housing,26,1967,275280,3,14,162.5,44740482.4,27.83,9.49,Multifamily Housing,,0,5551526.6,449,,,,332,,14330923.4,,20594130.6
2036700001,2022642,950 Underhill Avenue,10473,Multifamily Housing,39,1967,242807,1,21,146.6,35592316.2,62.97,6.7,Multifamily Housing,,0,3841338.4,388,16351318,,,208,,,0,0
2028810058,2092068,1889 Sedgwick Avenue,10453,Multifamily Housing,68,1964,157625,2,15,114.5,18048397.7,59.02,6.58,Multifamily Housing,,0,2146027.3,204,5809832.1,,,103,,0,,0
2028800115,2009182,1655 Undercliff Avenue,10453,Multifamily Housing,73,1964,157850,1,18,100.9,15926807.9,92.9,6.04,Multifamily Housing,,0,2351035.6,210,10500,,,125,,,0,0
2025260090,2088158,1131-33 Ogden Avenue,10452,Multifamily Housing,37,1939,404690,0,0,144.6,58498701.5,,8.44,Multifamily Housing,,0,8547651,641,,,,400,,16745905.3,,27987419
1003410058,"1083423;1088777",410 Grand Street,10002,Multifamily Housing,24,1972,229500,2,26,140.1,32161404.1,,6.07,Multifamily Housing,,0,5295382.8,240,,15082966.4,,200,,,,
1003410070,"1077598;1077609;1088330;1088770",131 Broome Street,10002,Multifamily Housing,34,1972,233700,4,26,130.4,30469257.3,,5.27,Multifamily Housing,,0,5191371.2,240,,15082966.4,,200,,,,
1003410001,1004075,460 Grand Street,10002,Multifamily Housing,1,1976,273135,1,26,206.1,56292816.5,,10.39,Multifamily Housing,,0,4927217.7,240,,35680183.1,,200,,,,
1012500100,1034052,617 West End Avenue,10024,Multifamily Housing,58,1989,55041,1,14,104.8,5767537.6,,4.59,Multifamily Housing,,0,755976.9,50,2658552.3,,,33,,,709250.9,
1000510001,1001031,2 Rector Street,10006,Office,94,1984,491400,1,26,127.6,62690145.5,,4.51,Office,,0,13640209,,,14300513.5,3.0525,,,,,
3002120001,3001548,140 Cadman Plaza West,11201,Multifamily Housing,59,1967,368569,1,27,108.9,40136990.9,,4.74,Multifamily Housing,,0,4722549.3,375,23859543.9,,,250,,,,
1013880056,1041515,20 East 74th Street,10021,Multifamily Housing,89,1947,149174,1,16,94.5,14102760.9,,4.82,Multifamily Housing,,0,2222054.5,200,,,,102,,,7328241.6,0
1012770008,1035347,6 East 43rd Street,10017,Office,60,1969,335310,1,27,193,64710434.3,,6.98,Office,"{'Financial Office': 17524.0, 'Office': 317786.0}",0,14926795.3,,,18905497.7,2.3,,,,,
2042900008,2048807,801-11 Neill Avenue,10462,Multifamily Housing,43,1971,198425,1,24,152.6,30271721.6,98.98,8.88,Multifamily Housing,"{'Multifamily Housing': 188425.0, 'Retail Store': 10000.0, 'Parking': 13733.0}",0,3847947.1,347,,,,237,,,17000276.2,0
1007187501,1088184,177 9th Avenue,10011,Multifamily Housing,,2009,144746,1,7,156.8,22692261.5,,4.9,Multifamily Housing,"{'Multifamily Housing': 119927.0, 'Retail Store': 4577.0, 'Library': 20242.0, 'Parking': 9744.0}",0,6383595.7,118,3309353,,,54,,,,
1013730001,"1089348;1084706",595-625 Main Street North,10044,Multifamily Housing,11,1975,469841,38,18,179.4,84303942.2,,5.42,,,,,,,,,,,,,
1011620012,1030365,243 West 70th Street,10023,Multifamily Housing,62,1926,71749,1,9,101.3,7265950.1,,5.91,Multifamily Housing,,0,921350.2,63,976890.3,,,52,,0,3450138.2,0
1007467503,1013429,300 West 23rd Street,10011,Multifamily Housing,,1931,180000,1,21,137.9,24826189.1,,6.37,Multifamily Housing,"{'Multifamily Housing': 164000.0, 'Retail Store': 15000.0, 'Office': 1000.0}",0,4935570.3,93,,,2.3,220,,,8980487.9,0
1011707501,1030909,200 West 79th Street,10024,Multifamily Housing,,1975,357000,1,18,101.7,36313762.3,33.31,4.93,Multifamily Housing,"{'Multifamily Housing': 354000.0, 'Retail Store': 3000.0, 'Parking': 3000.0}",0,6856305.9,256,17500,,,259,,3714765.8,,10013878.3
1012390023,1033584,215 West 91st Street,10024,Multifamily Housing,76,1917,156034,1,13,107,16688883.7,,5.82,Multifamily Housing,"{'Multifamily Housing': 141034.0, 'Retail Store': 15000.0}",0,2717006.3,192,2529850.2,,,89,,,6147057.9,
1014990001,1046913,1060 Fifth Avenue,10128,Multifamily Housing,32,1928,195000,1,13,153.5,29930795.9,,7.26,Multifamily Housing,"{'Multifamily Housing': 177000.0, 'Medical Office': 18000.0}",0,5771848.2,147,995983.9,,,50,,,7468366.6,
1013890001,1041637,930 Fifth Avenue,10021,Multifamily Housing,,1940,228803,1,20,83.1,19013205.3,,2.72,Multifamily Housing,"{'Multifamily Housing': 224303.0, 'Medical Office': 4500.0}",0,4853069,193,9090609.2,,,137,,,0,0
1007900028,1014525,108 West 15th Street,10011,Multifamily Housing,62,1950,59652,1,6,113.4,6765937.9,91.87,6.65,Multifamily Housing,"{'Multifamily Housing': 50952.0, 'Retail Store': 8700.0}",0,862793,38,,,,55,,4396644.2,,0
1017100012,1085146,421 East 116th Street,10029,Multifamily Housing,39,1996,53043,1,9,144.3,7654185,,5.5,Multifamily Housing,,0,976558.8,62,2856499.9,,,30,,,,
1014970001,1046827,1040 Fifth Avenue,10028,Multifamily Housing,,1930,153547,1,17,129.3,19861256.4,,4.98,Multifamily Housing,"{'Multifamily Housing': 149047.0, 'Medical Office': 4500.0}",0,4025595.8,90,,6028446.7,,28,,,,
4002450009,4003434,32-02 Skillman Avenue,11101,Office,85,1986,301000,1,3,150.7,45368058.4,,5.77,Office,,0,10427363.8,,,,1.99336,,,,2934073.3,6566190
4014510001,4035711,90-10 34th Avenue,11372,Multifamily Housing,12,1957,75298,1,6,175.2,13191359.7,152.84,10.85,Multifamily Housing,"{'Multifamily Housing': 75298.0, 'Parking': 19402.0}",0,1578072.3,21,,,,118,,8230457.9,,
3067060014,"3179558;3811944",918 East 14th Street,11230,Multifamily Housing,54,1985,52416,1,6,143.4,7516470.7,89.54,9.14,Multifamily Housing,"{'Multifamily Housing': 41339.0, 'Retail Store': 11077.0}",0,664466.9,63,,,,57,,,3253764,1971449.6
3050990106,"3117116;3844063;3839898",522 Ocean Avenue,11226,Multifamily Housing,25,1927,85200,1,6,147.5,12563654.7,,6.58,Multifamily Housing,"{'Multifamily Housing': 78464.0, 'Retail Store': 6736.0}",0,1474894.1,63,6050426.2,,,86,,,1242289.7,0
3011890060,3029715,49-57 Crown Street,11225,Multifamily Housing,33,1940,320000,1,33,149,47674452.5,,6.17,Multifamily Housing,"{'Multifamily Housing': 320000.0, 'Parking': 41713.0}",0,7121799.8,473,23608018.3,,,309,,,4568476.3,
3010100026,3022261,288 9th Street,10003,Multifamily Housing,29,1940,165367,2,17,154.1,25490665.3,74.48,6.81,Multifamily Housing,,0,2957854.9,284,16443245.7,,,158,,,,
1003820001,"1083141;1083146;1083144;1083142;1083143",1-3 Haven Plaza,10009,Multifamily Housing,36,1966,467208,6,26,124.3,58087822.4,,5.56,Multifamily Housing,,0,8188750.8,445,,28166593.4,,371,,,,
1009157501,1087675,225 East 34th Street,10016,Multifamily Housing,32,2006,219376,1,22,146.6,32156002,,4.55,Multifamily Housing,"{'Multifamily Housing': 206586.0, 'Medical Office': 12790.0}",0,9222037.1,272,4364182.4,,,191,,,,
1004690030,"1006906;1802135;1809152",223 2nd Avenue,10003,Multifamily Housing,31,1925,64218,1,7,185.1,11884628.1,,7.46,Multifamily Housing,"{'Multifamily Housing': 47362.0, 'Retail Store': 16856.0}",0,2737942.8,31,3516037.5,,,85,,,0,0
1007190020,1012626,433 West 21st Street,10011,Multifamily Housing,32,1925,65235,1,13,139.7,9113993.2,59.47,6.33,Multifamily Housing,,0,845360,78,5769937,,,68,,,,
1021760138,1064282,4241-47 Broadway,10033,Multifamily Housing,58,1924,73152,1,6,139,10165308.9,,7.45,Multifamily Housing,"{'Multifamily Housing': 65115.0, 'Retail Store': 8037.0}",0,1606015.7,130,2550599.9,,,52,,,,3025485.1
1017670030,1088293,165 East 118th Street,10035,Multifamily Housing,85,1900,65018,1,8,97.9,6363429.7,,4.22,Multifamily Housing,,0,2158002.3,80,3669179.7,,,77,,,,
3073730029,3200638,2277 Homecrest Avenue,11229,Multifamily Housing,72,1962,117200,1,6,105.7,12390030.8,,4.48,,,,,,,,,,,,,
5000080019,5000077,299 St. Marks Place,10301,Multifamily Housing,36,1952,49402,1,6,170.6,8427922.7,,7.63,Multifamily Housing,"{'Multifamily Housing': 49402.0, 'Parking': 7322.0}",0,838601.1,96,5522385.6,,,70,,,,
2024047501,"2117805;2117806",384 East 158th Street,10451,Multifamily Housing,90,2008,99362,1,12,90.7,9012421.9,,3.37,Multifamily Housing,,0,1708766,129,3673120,,,86,,,,
1010330001,1086106,360 West 43rd Street,10036,Multifamily Housing,3,2003,245890,3,23,213.7,52549598.4,,8.25,Multifamily Housing,"{'Multifamily Housing': 234856.0, 'Retail Store': 11034.0, 'Parking': 18105.0}",0,7878650.3,244,32866483.2,,,256,,,,
1010517501,1087184,420 West 42nd Street,10036,Multifamily Housing,8,2002,289281,1,40,188.9,54643470.3,,7.58,Multifamily Housing,"{'Multifamily Housing': 257663.0, 'Retail Store': 12393.0}",0,7881460.7,327,26504881.2,,,264,,,,
1021440061,1063555,1301-13 St. Nicholas Avenue,10033,Multifamily Housing,22,1978,75600,1,6,174.3,13175734.4,,10.64,Multifamily Housing,"{'Multifamily Housing': 65136.0, 'Retail Store': 10464.0}",0,1370547,109,4451400,,,69,,,3145337.5,0
1021390187,1063418,105 Haven Avenue,10032,Multifamily Housing,34,1925,58574,1,5,153.2,8975203.7,,8.47,Multifamily Housing,,0,818619.7,88,4566867.8,,,68,,,0,0
1021360145,1063332,65 Ft. Washington Avenue,10032,Multifamily Housing,,1973,72216,1,6,128.7,9295277.9,97.74,6.77,Multifamily Housing,"{'Multifamily Housing': 70384.0, 'Office': 1832.0}",0,995854.7,135,5871012.3,,2.3,41,,,0,0
1011677502,1088786,2148 Broadway,10023,Multifamily Housing,54,2011,263328,1,18,163.5,43056263.7,,4.66,Multifamily Housing,"{'Multifamily Housing': 205908.0, 'Retail Store': 57420.0, 'Parking': 22464.0}",0,12858912.3,265,2527248.4,,,69,,,,
1021330001,"1079885;1079886;1084416;1807897",1300-12 St. Nicholas Avenue,10033,Multifamily Housing,62,1986,61805,3,6,105.4,6511745.2,,7.21,Multifamily Housing,,0,869927,59,6264719.3,,,33,,0,,
1021220120,1062938,1061 St. Nicholas Avenue,10032,Multifamily Housing,,1958,52428,1,6,168.4,8829413.7,,9.14,Multifamily Housing,"{'Multifamily Housing': 51459.0, 'Retail Store': 969.0}",0,1132173.2,127,,,,45,,0,2830932.2,
1017600101,"1082614;1082615",2171-2181 Madison Avenue,10037,Multifamily Housing,16,1947,232414,2,13,207.2,48156545.2,8.01,9.03,,,,,,,,,,,,,
1000160020,1085778,70 Battery Place,10280,Multifamily Housing,86,1998,230765,1,9,96.4,22236617.1,,3.27,Multifamily Housing,"{'Multifamily Housing': 230765.0, 'Parking': 9033.0}",0,5164719.7,278,6481232.9,,,209,,,,
1021760050,1064269,4231-39 Broadway,10033,Multifamily Housing,85,1967,68400,1,6,120.8,8260228.2,,7.31,Multifamily Housing,"{'Multifamily Housing': 62667.0, 'Retail Store': 5733.0}",0,861676.2,148,3033299.8,,,44,,,0,0
1015150007,1047952,103 East 86th Street,10028,Multifamily Housing,40,1914,94910,1,13,122.4,11620658.3,70.66,7.42,Multifamily Housing,,0,1908402.4,96,,,,47,,6270476.2,,
1007650001,"1081534;1081535;1081536;1081537;1081538;1081539;108140;1081541",102-116 8th Ave,10011,Multifamily Housing,4,1905,76500,8,5,268.4,20534971.3,,10.11,Multifamily Housing,"{'Multifamily Housing': 64568.0, 'Retail Store': 11932.0}",0,3539103.6,154,7717956,,,102,,,,
1007720056,1014129,208 West 23rd Street,10011,Multifamily Housing,,1927,156912,1,18,150.5,23613070.4,92.87,7.16,Multifamily Housing,"{'Multifamily Housing': 146412.0, 'Retail Store': 10000.0, 'Office': 500.0}",0,4617078,63,,,2.3,262,,3576693.4,,6274035
1008220045,1087636,4 West 21st Street,10010,Multifamily Housing,,2006,117731,1,17,166.3,19574870.2,,5.77,Multifamily Housing,"{'Multifamily Housing': 115127.0, 'Retail Store': 2604.0, 'Parking': 18768.0}",0,4349512,110,4857583,,,54,,,,
1008930017,1019088,123 East 37th Street,10016,Multifamily Housing,,1940,79789,1,15,110.9,8851708.2,,6.15,Multifamily Housing,"{'Multifamily Housing': 78589.0, 'Office': 1200.0}",0,1248315.7,141,,,2.3,94,,,3933193.2,0
2025260083,"2003495;2812698",1110 Dr. M. L. King Boulevard,10452,Multifamily Housing,50,1939,80279,2,2,118.4,9504855.1,,6.93,,,,,,,,,,,,,
1015217501,1048365,134 East 93rd Street,10128,Multifamily Housing,,1989,49714,1,15,196,9743409.2,81.52,6.92,Multifamily Housing,"{'Multifamily Housing': 41475.0, 'Medical Office': 3652.0, 'Retail Store': 4587.0}",0,2312386,82,2967650.2,,,30,,,,
1008290068,1015707,44-50 West 28th Street,10001,Office,72,1967,141830,1,16,205.3,29116882.4,,7.17,Office,,0,7856700.2,,119800,,3.34908,,,,2967138.2,0
4014420001,"4431419;4431420;4431421;4431422",33-04 Junction Boulevard,11368,Multifamily Housing,83,1959,253874,4,6,107,27168900,72.51,4.51,Multifamily Housing,,0,4546692.5,450,15376015.8,,,240,,,,
1004680027,"1083490;1077725;1077726",236 East 13th Street,10003,Multifamily Housing,,1992,56083,3,6,107.4,6023009.8,,5.32,Multifamily Housing,"{'Multifamily Housing': 51800.0, 'Retail Store': 4283.0}",0,1030046.2,182,3763929.4,,,85,,,0,0
1022460125,1065054,1795 Riverside Drive,10034,Multifamily Housing,,1927,85580,1,6,133.7,11445028.3,62.44,8.38,Multifamily Housing,"{'Multifamily Housing': 82026.0, 'Medical Office': 894.0, 'Retail Store': 2660.0}",0,1164121.6,116,,,,71,,3358730.3,,4424115.3
1010257502,1024832,900 Eighth Avenue,10019,Multifamily Housing,11,2003,366976,1,43,186.3,68349298.4,,7.88,Multifamily Housing,"{'Multifamily Housing': 352274.0, 'Retail Store': 14702.0, 'Parking': 81451.0}",0,12301460.4,389,36759295.9,,,393,,0,,
1021760074,1064272,701 West 177th Street,10033,Multifamily Housing,,1983,75000,1,6,133,9975417.4,132.81,7.37,Multifamily Housing,"{'Multifamily Housing': 68916.0, 'Medical Office': 1314.0, 'Retail Store': 4770.0}",0,1028105.1,166,6839281,,,39,,,0,0
1022350035,1064920,106-16 Vermilyea Avenue,10034,Multifamily Housing,,1925,86570,1,5,108.9,9430197.1,,7.02,Multifamily Housing,"{'Multifamily Housing': 83430.0, 'Office': 3140.0}",0,918861.4,66,,,2.3,132,,6463814.3,491673.3,0
1022350029,1064919,118-28 Vermilyea Avenue,10034,Multifamily Housing,,1925,86570,1,5,108.9,9430197.1,80.81,7.02,Multifamily Housing,"{'Multifamily Housing': 83430.0, 'Office': 3140.0}",0,918861.4,78,,,2.3,66,,6463814.3,491673.3,0
1022170001,1064707,117-23 Dyckman Street,10040,Multifamily Housing,,1924,70500,1,5,125.1,8818518.4,,5.42,Multifamily Housing,"{'Multifamily Housing': 65840.0, 'Retail Store': 4660.0}",0,1661813.2,89,5731486.5,,,61,,,,0
1009107501,1019928,250 East 30th Street,10016,Multifamily Housing,13,2003,67038,1,14,190.7,12786159.9,,6.2,Multifamily Housing,"{'Multifamily Housing': 58044.0, 'Medical Office': 8994.0}",0,3420853.4,75,2622375,,,80,,,,
2031150021,2086808,2475 Southern Boulevard,10458,Multifamily Housing,,1975,202500,2,3,289,58531562.7,,9.49,K-12 School,,0,1198294.4,,1600,,,,,3504000.2,,
1014960001,1046809,1030 Fifth Avenue,10028,Multifamily Housing,,1925,100250,1,13,159,15938270.3,18.93,7.29,Multifamily Housing,,0,3008885.3,72,,,,17,,,1027078.8,3244229.9
1015060069,1047413,1136 Fifth Avenue,10128,Multifamily Housing,67,1928,139380,1,14,95.8,13355392.4,,3.77,Multifamily Housing,"{'Multifamily Housing': 131414.0, 'Medical Office': 7966.0}",0,2403333.7,77,6063552.8,,,43,,,,
1021700131,1808669,17 Fort George Hill,10040,Multifamily Housing,53,1961,226710,1,21,117,26532378.4,,6.56,Multifamily Housing,,0,3333292.7,317.39,,,,272.05,,16877453.5,,0
3002710047,3002707,96 Schermerhorn Street,11201,Multifamily Housing,38,1981,120400,1,13,122.4,14733611.4,,5.34,Multifamily Housing,,0,2084094,103,5337748.3,,,105,,,844808.4,
4096660001,4453534,139-15 83rd Avenue,11435,Multifamily Housing,30,1968,197864,1,6,182,36012767.4,55.69,7.96,Multifamily Housing,,0,4513226.6,504,17375897,,,287,,,0,
1015820034,1051248,530 East 86 Street,10028,Multifamily Housing,59,1928,124460,1,15,118.3,14719210.6,,6.35,Multifamily Housing,,0,2066307.2,112,,,,46,,,8923949,0
4015200005,4037714,74-02 43rd Avenue,11373,Multifamily Housing,42,1983,72300,1,6,138.2,9991492.7,,6.19,Multifamily Housing,"{'Multifamily Housing': 72300.0, 'Parking': 3300.0}",0,1216711.2,79,4436340.3,,,90,,,979896.7,
1015190046,1048272,160 East 91st Street,10128,Multifamily Housing,76,1941,68636,1,8,133.8,9181635.7,51.79,5.49,Multifamily Housing,,0,1443100.7,125,4491355.6,,,125,,,,
1004670022,1006834,226-230 East 12th Street,10003,Multifamily Housing,,1928,58550,1,10,148,8666825.6,78.25,7.98,Multifamily Housing,,0,994277.6,124,,,,83,,4673751.8,,
1009300001,1020599,305 East 24th Street,10010,Multifamily Housing,,1964,378210,1,20,150.6,56950334.3,,6.44,Multifamily Housing,,0,7950983.8,578,26926125.5,,,385,,,3542197.8,
1008800042,1018079,330 3rd Avenue,10010,Multifamily Housing,,1964,173461,1,20,135.4,23484758.8,,6.18,Multifamily Housing,,0,3262655.9,306,6792006.7,,,204,,,0,
1005017501,1007713,111 Wooster Street,10012,Multifamily Housing,,1920,57122,1,6,140,7994627.5,18.58,5.22,Multifamily Housing,,0,1617475.2,22,,,,15,,,1521615.6,
1008710039,1017803,145 East 15th Street,10003,Multifamily Housing,,1959,173872,1,16,163.4,28407470.5,,9.12,Multifamily Housing,,0,3957639.7,380,,,,253,,,11809061.6,0
1005510001,1008850,2 Fifth Avenue,10011,Multifamily Housing,,1952,483340,1,20,96,46398010.8,,5.27,Multifamily Housing,,0,8656214.9,514,,,,343,,,10893540.8,12250350.4
1005740067,1009558,45 West 10th Street,10011,Multifamily Housing,,1957,80163,1,11,152.4,12217591.5,32.03,7.98,Multifamily Housing,,0,1434909.1,135,,,,90,,,4873055.5,0
1005760066,1009632,49 West 12th Street,10011,Multifamily Housing,,1952,69443,1,10,125.2,8691523.4,,6.62,Multifamily Housing,,0,1280745.6,105,,,,70,,,3655095.3,0
1006957504,1083568,231 10th Avenue,10011,Multifamily Housing,,2004,55058,1,14,118,6498397.2,,4.3,,,,,,,,,,,,,
1007987502,1068238,170 West 23rd Street,10011,Multifamily Housing,,1973,181300,1,6,112.3,20351703.3,,3.89,Multifamily Housing,,0,5003609.6,180,,4521988,,120,,,,
1007900001,1014515,61 7th Avenue,10011,Multifamily Housing,,1963,383000,1,21,124.2,47585823.7,,5.15,Multifamily Housing,,0,8596306.6,475,,16237277.7,,352,,,,
1007697506,1013977,219 West 19th Street,10011,Multifamily Housing,,2002,52313,1,11,124,6484891.9,,4.87,Multifamily Housing,,0,2833047.1,18,3198843.7,,,12,,,,
1010360014,1025009,325 West 45th Street,10036,Multifamily Housing,,1924,139700,1,10,102.6,14337907.8,79.33,5.67,Multifamily Housing,,0,2323779.2,327,,,,218,,,7862950.4,0
1005760049,1009622,15 West 12th Street,10011,Multifamily Housing,,1959,84361,1,13,117.9,9948680.1,,6.49,Multifamily Housing,,0,1403285.8,120,,,,80,,,4664772.2,0
1009150038,1020163,240 East 35th Street,10016,Multifamily Housing,56,1954,96332,1,12,121.1,11662393.2,35.7,5.1,Multifamily Housing,,0,1616007.7,92,5878682.2,,,120,,,,
1012090037,1031729,12 West 96th Street,10025,Multifamily Housing,,1930,148768,1,17,70.7,10512375,34.4,4.14,Multifamily Housing,,0,1339780.1,107,,,,71,,5890515.9,,
1012070034,1031646,336 Central Park West,10025,Multifamily Housing,,1929,215984,1,15,90.9,19638565,,4.45,Multifamily Housing,,0,2900077,140,10401362.1,,,93,,,0,0
1012060029,1031636,322 Central Park West,10025,Multifamily Housing,,1926,140380,1,15,76.8,10784981.1,,3.95,Multifamily Housing,,0,1898778,72,6392745.1,,,48,,0,,
1015890034,1051379,45 East End Avenue,10028,Multifamily Housing,,1951,195000,1,20,122.5,23882629.1,,6.0,Multifamily Housing,"{'Multifamily Housing': 191000.0, 'Medical Office': 4000.0, 'Parking': 15000.0}",0,3440883.7,215,11966211.6,,,148,,,0,0
1012010029,1031464,271 Central Park West,10024,Multifamily Housing,,1913,99793,1,13,104.1,10386466.8,17.47,5.71,Multifamily Housing,,0,1684459.5,41,,,,27,,,2004808.7,0
1011850001,1031018,33 Riverside Drive,10023,Multifamily Housing,,1928,209664,1,17,87.2,18282659.2,29.64,5.06,Multifamily Housing,,0,2669499.9,192,,,,125,,,10013983.5,0
4050250050,4113859,144-67 41st Avenue,11355,Multifamily Housing,60,1962,167560,1,6,132.6,22220409.8,,7.73,Multifamily Housing,"{'Multifamily Housing': 167560.0, 'Parking': 22188.0}",0,2791146.7,253,,,,208,,,9603406.1,5436165.1
4031710001,4075141,101-01 67th Drive,11375,Multifamily Housing,,1954,56567,1,6,127.5,7213458.9,,5.75,Multifamily Housing,"{'Multifamily Housing': 55967.0, 'Medical Office': 600.0, 'Parking': 4675.0}",0,871909.1,86,3381858.8,,,61,,,455400.1,0
4024740022,4057229,51-15 Van Kleeck Street,11373,Multifamily Housing,28,1959,65841,1,6,171.9,11316501.7,90.36,9.48,Multifamily Housing,"{'Multifamily Housing': 65841.0, 'Parking': 8759.0}",0,1611125.7,122,,,,84,,7003371.8,,0
1011840019,1030988,277 West End Avenue,10023,Multifamily Housing,,1926,237816,1,15,51.5,12258405.2,23.55,2.68,Multifamily Housing,,0,2755885.1,246,7967027.9,,,82,,,0,0
1011670061,1030848,336 West End Avenue,10023,Multifamily Housing,,1931,149310,1,20,93.6,13977966.8,28.53,5.38,Multifamily Housing,,0,1789428.9,156,,,,104,,,7430471.9,
