bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
2037970001,2025976,2015 Bruckner Boulevard,10472,Multifamily Housing,41,1964,114908,1,10,157.6,18104460.4,89.77,8.49,Multifamily Housing,"{'Multifamily Housing': 114908.0, 'Parking': 6600.0}",0,2359857.4,214,,,,120,,,10199690.7,0
2024350007,"2002289;2803173",1200 College Ave,10456,Multifamily Housing,71,1941,85904,1,6,104.1,8943830.3,98.4,4.55,Multifamily Housing,,0,1003366.5,92,5602742.1,,,72,,0,0,0
1008290007,1015676,49 West 27th Street,10001,Office,80,1930,86050,1,10,153.6,13218176.1,12.48,5.32,Office,"{'Retail Store': 5246.0, 'Office': 80804.0}",0,3119796.5,,3167903.6,,2.3,,,,,
1012227501,1032491,165 West 91st Street,10024,Multifamily Housing,64,1926,151000,1,15,108.7,16420291.5,31.82,4.08,Multifamily Housing,,0,2890442.1,142,6557628.4,,,95,,,,
1012440063,1033752,90 Riverside Drive,10024,Multifamily Housing,88,1927,283000,1,15,96.9,27412183.8,,4.99,Multifamily Housing,,0,3903824,268,,,,107,,13956154.2,,
1006260012,1011645,61 Jane Street,10014,Multifamily Housing,100,1963,267542,1,19,57.2,15292790.5,35.56,1.82,Multifamily Housing,,0,4676214.6,522,1002918.8,,,261,,,,
1014990061,1046923,12 East 88th Street,10128,Multifamily Housing,88,1931,89392,1,13,102.1,9129060.6,,4.38,Multifamily Housing,,0,1085929.7,130,,4381394.8,,65,,,,
1014477502,1088591,1355 First Avenue,10021,Multifamily Housing,19,2009,104773,1,31,166.1,17407917.7,,5.64,Multifamily Housing,,0,4248445.9,81,3699182,,,27,,,,
1015040031,1047074,1160 Park Avenue,10128,Multifamily Housing,99,1926,184758,1,14,63.2,11674050.7,19.17,2.16,Multifamily Housing,,0,3418390.3,128,,,,64,,,1103999.9,
4067930225,"4451596;4451595",71-50 Parsons Boulevard,11367,Multifamily Housing,84,1960,301000,2,9,99.7,30000025.7,,3.93,Multifamily Housing,,0,4464847.8,372,14443453.2,,,248,,,,
1004670022,1006834,226-230 East 12th Street,10003,Multifamily Housing,86,1928,58000,1,10,122.1,7080434.6,,6.43,Multifamily Housing,,0,995967.2,125,,,,83,,3723146.1,,
3043750070,3398236,890 Schenck Avenue,11207,Multifamily Housing,96,2013,86123,1,7,83.8,7216979.1,24.95,3.11,Multifamily Housing,,0,1327654.6,120,2719908.3,,,80,,,,
2028670125,2818049,92 West Tremont Avenue,10453,Multifamily Housing,98,2013,63965,1,6,78.3,5010802.4,,3.05,Multifamily Housing,,0,871272.3,92,2156110.1,,,61,,,,
2027970039,2007451,1771 Monroe Avenue,10457,Multifamily Housing,90,2012,100535,3,11,93.6,9413805.6,,3.63,Multifamily Housing,,0,1474186,129,4294363.3,,,86,,,,
2023690012,2127051,1016 Washington Avenue,10456,Multifamily Housing,93,2014,107735,1,9,81,8730275.7,25.64,3.06,Multifamily Housing,,0,1474129.1,98,3629597.3,,,65,,,,
1018290038,1055164,214 West 114th Street,10026,Multifamily Housing,98,1900,117600,11,5,85.8,10088618.9,,2.73,Multifamily Housing,,0,2873192.9,200,1015993.5,,,165,,,,
4030990007,4072608,65-38 Booth Street,11374,Multifamily Housing,,1939,62000,1,6,112.7,6988924.4,,4.66,Multifamily Housing,,0,717770.8,90,4188769.2,,,60,,,,
1018780025,1056636,207 West 106th Street,10025,Multifamily Housing,97,1928,130000,1,16,79.8,10369643.4,,3.17,Multifamily Housing,,0,1383009.5,152,5332616.8,,,77,,,,
2028190005,2007808,1520 Sheridan Avenue,10457,Multifamily Housing,73,1928,89479,1,6,117,10466591.2,131.06,4.76,Multifamily Housing,,0,1358458,133,5640366.8,,,72,,,,
2032110009,2014580,2170 University Avenue,10453,Multifamily Housing,72,1938,144062,1,6,109.1,15711801.1,147.92,4.46,Multifamily Housing,"{'Multifamily Housing': 144062.0, 'Parking': 10500.0}",0,2107105.2,157,8417894,,,112,,0,,
2057930467,2084152,3555 Oxford Avenue,10463,Multifamily Housing,91,1961,70053,1,6,97.9,6858564.3,31.16,3.92,Multifamily Housing,"{'Multifamily Housing': 70053.0, 'Parking': 2500.0}",0,868459.4,100,3651696.4,,,57,,0,0,0
1008180041,1015393,110 Fifth Avenue,10011,Office,91,1988,176867,1,11,130.6,23107506,12.72,4.42,Office,"{'Retail Store': 12237.0, 'Office': 164630.0}",0,5963089.1,,4285762.1,,2.3,,,,,
1000167518,1000055,333 Rector Place,10280,Multifamily Housing,22,1986,212908,1,15,157.4,33510365.1,,5.82,Multifamily Housing,"{'Multifamily Housing': 205992.0, 'Retail Store': 6916.0, 'Parking': 17130.0}",0,7332116.9,256,10531194.1,,,174,,,0,0
1000520021,1001040,125 Cedar Street,10006,Multifamily Housing,23,1900,57945,1,13,135.9,7876184.2,25.28,6.71,Multifamily Housing,"{'Multifamily Housing': 50445.0, 'Retail Store': 7500.0}",0,1271108.6,22,,,,23,,3595322.6,,
1000167511,1082813,2 South End Avenue,10280,Multifamily Housing,17,1988,149637,2,9,200.1,29939240.3,,7.35,Multifamily Housing,"{'Multifamily Housing': 132184.0, 'Retail Store': 17453.0, 'Parking': 15560.0}",0,5951756.3,206,10294593.6,,,163,,,,
1012407502,1033616,220 west 93rd street,10025,Multifamily Housing,,1916,125967,1,15,123.7,15584295.9,46.93,5.96,Multifamily Housing,"{'Multifamily Housing': 120178.0, 'Other': 2441.0, 'Medical Office': 1030.0, 'Retail Store': 2318.0}",0,2499439.5,114,,,,60,,0,6998808.2,0
1000710001,1001136,160 Front Street,10038,Multifamily Housing,28,1917,59340,1,9,151.8,9005008.5,36.14,6.59,Multifamily Housing,"{'Multifamily Housing': 53540.0, 'Retail Store': 5800.0}",0,1605241.2,32,1109991,,,62,,,2470655.4,
1018917502,1057215,905 West End Avenue,10025,Multifamily Housing,98,1916,136348,1,13,87.5,11933444.4,34.47,3.61,Multifamily Housing,,0,1751432,182,6210200.2,,,54,,,0,0
1018520001,1055899,765 Amsterdam Avenue,10025,Multifamily Housing,,1966,183535,1,16,105.2,19313271.5,42.54,4.13,Multifamily Housing,"{'Multifamily Housing': 182510.0, 'Medical Office': 1025.0, 'Parking': 20933.0}",0,2970794.9,276,8705064.2,,,140,,,276000,0
1013250024,1038472,251 East 51st Street,10022,Multifamily Housing,,1960,215395,1,20,110,23689839.8,,4.13,Multifamily Housing,"{'Multifamily Housing': 206945.0, 'Medical Office': 950.0, 'Retail Store': 7500.0, 'Parking': 11000.0}",0,3918921.4,151,9901375.2,,,195,,,0,0
1012300043,1032769,222 West 83rd Street,10024,Multifamily Housing,,1924,165452,1,17,131.7,21792777.9,58.34,6.45,Multifamily Housing,"{'Multifamily Housing': 162052.0, 'Retail Store': 900.0, 'Restaurant': 2500.0}",0,3589723.6,192,,,,111,,9757676.6,,0
2057910388,2084131,511 West 235th Street,10463,Multifamily Housing,,1936,63000,2,7,118.3,7450382.6,64.26,6.04,Multifamily Housing,"{'Multifamily Housing': 60074.0, 'Retail Store': 2926.0, 'Parking': 1000.0}",0,750965.5,64,1799625.2,,,52,,0,2897447.8,0
1021790099,1064340,499 Ft. Washington Avenue,10033,Multifamily Housing,,1936,50770,1,6,129.7,6584785.5,37.69,7.27,Multifamily Housing,"{'Multifamily Housing': 46670.0, 'Medical Office': 2800.0, 'Office': 1300.0}",0,630466.6,63,,,5.38462,48,,,4184767.4,0
1015420019,1049251,333 East 79th Steet,10075,Multifamily Housing,,1963,416760,1,21,136.4,56844954.4,51.65,5.6,Multifamily Housing,"{'Multifamily Housing': 413760.0, 'Medical Office': 3000.0, 'Parking': 13000.0}",0,5893950.3,495,33604811.8,,,439,,,,0
1014127502,1082192,188 East 78th Street,10075,Multifamily Housing,,2000,208514,2,31,179.5,37428148,,5.88,Multifamily Housing,"{'Multifamily Housing': 199987.0, 'Financial Office': 4600.0, 'Retail Store': 3927.0, 'Parking': 21581.0}",0,9976341,226,5647034.4,,,72,,,,
1011440001,1029916,175 West 72nd Street,10023,Multifamily Housing,,1905,111997,1,12,98.8,11062424.5,126.57,5.27,Multifamily Housing,"{'Multifamily Housing': 94997.0, 'Medical Office': 1025.0, 'Retail Store': 15975.0}",0,1207928.2,138,,,,60,,6350999.9,,0
1011440061,1029960,170 West 73rd Street,10023,Multifamily Housing,,1905,110770,1,12,104,11517461.6,,5.48,Multifamily Housing,"{'Multifamily Housing': 98030.0, 'Medical Office': 1025.0, 'Retail Store': 11715.0}",0,1392435.6,128,,,,75,,6350999.9,,0
1008510013,1016280,21 East 22nd Street,10010,Multifamily Housing,21,1911,153754,1,12,162.7,25020578,28.7,6.72,Multifamily Housing,"{'Multifamily Housing': 136754.0, 'Medical Office': 17000.0}",0,5223550.6,140,1475250,,,126,,,6328969.9,0
1012167503,1085582,160 West 86th Street,10024,Multifamily Housing,,1998,73500,1,20,157.9,11603862.8,25.42,5.84,Multifamily Housing,"{'Multifamily Housing': 71500.0, 'Medical Office': 2000.0}",0,2195242.7,108,4253042,,,36,,,,
1010487503,1076205,301 West 57th Street,10019,Multifamily Housing,2,1987,261695,1,56,232.4,60810839.9,,7.89,Multifamily Housing,"{'Multifamily Housing': 256030.0, 'Retail Store': 5665.0}",0,15533921.1,302,,9380732.6,,302,,,,
1022500058,1065082,600 West 218th Street,10034,Multifamily Housing,,1938,111174,1,6,136.8,15206996.2,59.63,6.9,Multifamily Housing,"{'Multifamily Housing': 106674.0, 'Medical Office': 2500.0, 'Retail Store': 2000.0, 'Parking': 13000.0}",0,2179617.3,132,,,,106,,0,7615115.6,0
1014970028,1046832,45 East 85 Street,10028,Multifamily Housing,,1925,109200,1,9,103.7,11329341.4,,5.08,Multifamily Housing,"{'Multifamily Housing': 105150.0, 'Medical Office': 4050.0}",0,1792883.4,120,,,,47,,5154545,,
4001980001,4002645,47-50 41st Street,11104,Multifamily Housing,,1938,70540,1,6,121.1,8543213.3,,5.32,Multifamily Housing,"{'Multifamily Housing': 67626.0, 'Other': 1182.0, 'Medical Office': 550.0, 'Retail Store': 1182.0}",0,927698.1,73,5446282.7,,,62,,,0,0
1015820034,1051248,530 East 86 Street,10028,Multifamily Housing,69,1928,124460,1,15,115.2,14332397.2,30.09,5.64,Multifamily Housing,,0,2180768.4,112,,,,46,,,6735600.4,0
4030950081,4072461,94-01 64th Road,11374,Multifamily Housing,79,1940,70551,1,6,104.2,7352242.2,,4.49,Multifamily Housing,,0,707285.6,77,4383860.4,,,65,,,248400,
1013417505,1038920,865 First Avenue,10017,Multifamily Housing,,1930,82000,1,16,120.1,9851912.2,76.09,5.08,Multifamily Housing,"{'Multifamily Housing': 79920.0, 'Retail Store': 2080.0}",0,1442585.8,46,4931090.2,,,82,,0,276124.2,0
1009440001,1021921,301 East 38th Street,10016,Multifamily Housing,,1930,128359,1,16,96.7,12414284.6,,3.72,Multifamily Housing,"{'Multifamily Housing': 123628.0, 'Retail Store': 4731.0}",0,1924308.9,159,5625982.7,,,154,,0,,
1008900005,"1018516;1018548",15 Park Avenue,10016,Multifamily Housing,,1922,71115,2,16,192.7,13704495.4,,9.59,Multifamily Housing,"{'Multifamily Housing': 68115.0, 'Medical Office': 3000.0}",0,2009349.9,162,,,,98,,6584891.8,,0
1000167506,1065199,280 Rector Place,10280,Multifamily Housing,,1985,111398,1,9,133.3,14852395.1,44.55,5.02,Multifamily Housing,"{'Multifamily Housing': 110896.0, 'Office': 502.0}",0,2849231.1,122,5544466.3,,2.3,121,,,,
2033430359,2018243,3341-45 Reservoir Oval,10468,Multifamily Housing,92,1925,80031,1,6,92.7,7416432.4,68.09,3.8,Multifamily Housing,,0,862533.5,104,4216370.2,,,55,,,,
2031970001,2014227,2280 Grand Avenue,10468,Multifamily Housing,,1930,56882,1,6,110.7,6297476.6,147.66,6.16,Multifamily Housing,"{'Multifamily Housing': 54213.0, 'Retail Store': 2669.0}",0,676896.6,79,,,,50,,0,3872280.2,0
2033490027,2018417,3165 Decatur Avenue,10467,Multifamily Housing,98,1925,80649,1,6,71.6,5776679.4,,3.68,Multifamily Housing,,0,805590,89,90241.9,,,61,,0,2929188,
1020580047,1061253,310-18 Convent Avenue,10031,Multifamily Housing,97,1930,56831,1,6,106.9,6072625.3,58.27,4.35,Multifamily Housing,,0,707842.9,140,3415676.8,,,37,,,,
1020700012,"1061712;1087285",35 Hamilton Place,10031,Multifamily Housing,,1922,111447,2,7,97.9,10915826.9,66.68,5.26,Multifamily Housing,"{'Multifamily Housing': 110547.0, 'Medical Office': 900.0}",0,1353809.2,191,,,,93,,,6210138,0
2033560140,2018646,3539 Decatur Avenue,10467,Multifamily Housing,77,1965,65342,1,7,108.2,7070385.2,30.28,5.63,Multifamily Housing,"{'Multifamily Housing': 65342.0, 'Parking': 1000.0}",0,893569.4,89,1075520,,,55,,1562930,1484190,
2033050001,2017164,2851-57 Valentine Avenue,10458,Multifamily Housing,,1930,55650,1,6,110.4,6145569.7,,4.52,Multifamily Housing,"{'Multifamily Housing': 51966.0, 'Retail Store': 3684.0}",0,727402.1,74,3465202.9,,,52,,,,
2045980007,2056272,3204 Holland Avenue,10467,Multifamily Housing,,1940,69229,1,6,110.4,7641765.8,,4.52,Multifamily Housing,"{'Multifamily Housing': 65347.0, 'Retail Store': 3882.0}",0,899376.6,78,4315524.4,,,67,,,,
2028720331,2008719,1515 Macombs Road,10452,Multifamily Housing,65,1937,119706,1,7,117.4,14057123.4,,4.74,Multifamily Housing,,0,1848815.7,142,7457400.1,,,109,,,0,0
3073970085,3201771,1200 Gravesend Neck Road,11229,Multifamily Housing,,1962,74953,1,6,128.5,9629539.6,,5.36,Multifamily Housing,"{'Multifamily Housing': 73453.0, 'Medical Office': 500.0, 'Retail Store': 1000.0}",0,1044717.5,116,5743071,,,64,,,,
2054810048,2078259,3255 Randall Avenue,10465,Multifamily Housing,29,1962,57432,1,6,167.4,9611308,104.19,9.06,Multifamily Housing,"{'Multifamily Housing': 57432.0, 'Parking': 600.0}",0,1172874,92,,,,64,,5469554.5,,
1012507503,1087454,317 West 89th Street,10024,Multifamily Housing,94,1900,60480,1,9,111.5,6745075.8,32.52,5.84,Multifamily Housing,,0,876392.5,93,,,,24,,3613806.6,,
1015230034,1087328,182 East 95th Street,10128,Multifamily Housing,,1980,219312,1,29,140.6,30826931.5,43.29,5.31,Multifamily Housing,"{'Multifamily Housing': 218612.0, 'Retail Store': 700.0, 'Parking': 11934.0}",0,5507557.5,392,12292032.8,,,252,,0,,0
1015330001,1048809,201 East 87th Street,10128,Multifamily Housing,55,1975,482886,1,30,146.4,70678360.3,,5.74,Multifamily Housing,"{'Multifamily Housing': 408881.0, 'Retail Store': 74005.0, 'Parking': 35730.0}",0,11388576.5,612,32284697.6,,,405,,0,,0
1008160007,"1078691;1078683",55 West 14th Street,10011,Multifamily Housing,,1965,277199,2,20,128.4,35590795.3,38.61,5.27,Multifamily Housing,"{'Multifamily Housing': 271270.0, 'Retail Store': 5929.0, 'Parking': 21400.0}",0,5286339.7,219,18255965.8,,,239,,,,0
1001327501,"1081076;1810366;1804629;1805490;1805488",275 Greenwich Street,10280,Multifamily Housing,8,1986,147750,1,11,185.3,27385354.7,,6.96,Multifamily Housing,"{'Multifamily Housing': 138550.0, 'Retail Store': 9200.0}",0,6470189.1,154,4042037.7,,,131,,,2864880.1,
1009130028,1020092,251 East 32nd Street,10016,Multifamily Housing,17,1964,146800,1,20,176.6,25927305,51.64,7.38,Multifamily Housing,"{'Multifamily Housing': 141400.0, 'Retail Store': 5400.0, 'Parking': 14500.0}",0,3667580.4,195,13985624,,,164,,0,,0
3086800001,"3245026;3807093",40-50 Brighton 1st Road,11235,Multifamily Housing,24,1962,434614,1,16,138.2,60076278.5,,5.69,Multifamily Housing,"{'Multifamily Housing': 434614.0, 'Parking': 29518.0}",0,7637931.2,256,33195849.1,,,448,,,,
1001377502,1066187,295 Greenwich Street,10280,Multifamily Housing,11,1986,125200,1,11,178.8,22384755,,7.02,Multifamily Housing,"{'Multifamily Housing': 116600.0, 'Retail Store': 8600.0}",0,5324989.4,108,1703493.6,,,131,,,3956791.2,
1000167510,1080815,99 Battery Place,10280,Multifamily Housing,,1989,296200,1,28,136.7,40500936.7,39.66,5.12,Multifamily Housing,"{'Multifamily Housing': 287200.0, 'Retail Store': 2100.0, 'Office': 6900.0}",0,7870736.6,272,14806709.4,,2.3,294,,,,0
1000167501,1000061,377 Rector Place,10280,Multifamily Housing,,1985,199141,1,25,133.2,26527317,47.56,4.97,Multifamily Housing,"{'Multifamily Housing': 197941.0, 'Retail Store': 1200.0}",0,4909368.1,250,10062106.4,,,239,,0,,0
1000167505,1000544,380 Rector Place,10280,Multifamily Housing,,1986,235366,1,26,165.2,38878269.3,55.91,6.37,Multifamily Housing,"{'Multifamily Housing': 234119.0, 'Retail Store': 1247.0}",0,6671410.2,314,16569015.4,,,248,,0,,0
1000167509,1075698,21 South End Avenue,10280,Multifamily Housing,9,1988,225262,1,9,196.7,44306253.9,57.95,6.99,Multifamily Housing,"{'Multifamily Housing': 196798.0, 'Retail Store': 28464.0}",0,9911341.6,203,12314453.2,,,183,,0,,
1021490108,1063588,495 West 187th Street,10033,Multifamily Housing,62,1962,52000,1,6,124.6,6480863.2,52.03,6.74,Multifamily Housing,,0,694478.6,62,,,,49,,,3856410.1,
1021490097,1063585,490 West 187th Street,10033,Multifamily Housing,33,1939,52000,1,6,168.7,8774455.6,80.65,6.96,Multifamily Housing,"{'Multifamily Housing': 46000.0, 'Retail Store': 6000.0}",0,951349.3,64,5149196.7,,,58,,,,
1015060003,1047390,1133 Fifth Avenue,10128,Multifamily Housing,,1927,64234,1,14,164.8,10585031.9,18.23,7.43,Multifamily Housing,"{'Multifamily Housing': 61834.0, 'Medical Office': 2400.0}",0,2181859.5,48,,,,16,,3650511.1,,
1014090069,1043105,815 Park Avenue,10021,Multifamily Housing,,1916,98669,1,14,135.7,13392821.8,36.88,6.82,Multifamily Housing,"{'Multifamily Housing': 94669.0, 'Medical Office': 4000.0}",0,2155520.5,125,,,,49,,6281592,,
1015160001,1048040,1065 Park Avenue,10128,Multifamily Housing,,1973,122296,1,30,136,16632940.4,38.19,6.74,Multifamily Housing,"{'Multifamily Housing': 119599.0, 'Medical Office': 2697.0, 'Parking': 3575.0}",0,2809139.4,139,,,,110,,,7590234.2,
1006320017,1011843,720 Greenwich Street,10014,Multifamily Housing,80,1902,149324,1,10,99.5,14851792.3,29.55,3.81,Multifamily Housing,"{'Multifamily Housing': 149324.0, 'Parking': 10507.0}",0,2342247.9,90,6616696.8,,,159,,,0,
4039070975,"4435192;4435191;4435193",83-85 Woodhaven Boulevard,11421,Multifamily Housing,,1956,237530,3,6,150.1,35643377.6,47.36,6.1,Multifamily Housing,"{'Multifamily Housing': 236701.0, 'Office': 829.0, 'Parking': 33156.0}",0,4817682.2,549,18186662.2,,2.3,288,,,474913.2,
1013770003,1040884,812 Fifth Avenue,10065,Multifamily Housing,11,1962,93486,1,19,145.7,13618330.8,,6.68,Multifamily Housing,,0,2025924.4,62,,6579119,,30,,,,
1014270001,1085194,203 East 72nd Street,10021,Multifamily Housing,11,1967,206373,3,27,178.6,36853669.9,,7.16,Multifamily Housing,"{'Multifamily Housing': 192981.0, 'Retail Store': 13392.0, 'Parking': 15660.0}",0,6875032.8,226,12462374.8,,,150,,,2406057.6,
1014990032,1046918,1060 Park Avenue,10128,Multifamily Housing,,1924,120833,1,14,105.7,12771282.8,,5.04,Multifamily Housing,"{'Multifamily Housing': 116933.0, 'Medical Office': 1400.0, 'Office': 2500.0}",0,2130260.9,119,,,2.3,94,,,5540589.7,0
1014980033,1046852,1040 Park Avenue,10028,Multifamily Housing,78,1925,162657,1,14,111.2,18093555,21.91,4.22,Multifamily Housing,"{'Multifamily Housing': 155587.0, 'Medical Office': 7070.0}",0,3085082.9,194,7522787.6,,,83,,,0,0
1013300038,1038594,220 East 57th Street,10022,Multifamily Housing,,1963,120000,1,20,160,19202677.9,,7.1,Multifamily Housing,"{'Multifamily Housing': 108500.0, 'Retail Store': 7500.0, 'Office': 4000.0}",0,2759671.6,165,,8982665,2.3,165,,,,
1013900003,1041683,944 Fifth Avenue,10021,Multifamily Housing,,1925,77800,1,14,144.4,11237945.2,,5.41,Multifamily Housing,"{'Multifamily Housing': 76000.0, 'Medical Office': 1800.0}",0,2244184.2,95,,3206857.2,,14,,,,
1012700008,1034787,45 West 54th Street,10019,Multifamily Housing,87,1946,82128,1,13,95.8,7871710.1,,3.81,Multifamily Housing,"{'Multifamily Housing': 76628.0, 'Medical Office': 5500.0}",0,1300448.7,90,,2901014.1,,53,,,,
1016020069,1051458,1158 Fifth Avenue,10029,Multifamily Housing,,1924,160350,1,15,120.1,19253654.4,21.52,5.44,Multifamily Housing,"{'Multifamily Housing': 157750.0, 'Medical Office': 2600.0}",0,2895077.4,171,4051750.2,,,56,,,5243862.4,0
1014090001,1043073,799 Park Avenue,10021,Multifamily Housing,,1960,152394,1,21,114.9,17506107.8,,4.37,Multifamily Housing,"{'Multifamily Housing': 150094.0, 'Medical Office': 2300.0, 'Parking': 5000.0}",0,3597549.5,164,,4998645.3,,79,,,,
1011230029,1028564,101 Central Park West,10023,Multifamily Housing,89,1930,420000,1,18,103,43240302.5,16.65,3.88,Multifamily Housing,,0,7819747.6,305,16520077.8,,,90,,,345276.1,0
1013620038,1040113,30 Beekman Place,10022,Multifamily Housing,92,1930,71197,1,10,81.6,5807664.1,17.72,3.93,Multifamily Housing,,0,926935,58,,,,34,,,2615514.1,0
1010087502,1076178,162 West 56th Street,10019,Multifamily Housing,32,1925,123265,1,15,153.4,18906756.6,70.58,6.31,Multifamily Housing,"{'Multifamily Housing': 91500.0, 'Retail Store': 5165.0, 'Medical Office': 5300.0, 'Office': 21300.0}",0,4212255.5,72,,,2.3,67,,,5206740,0
1011520001,1030313,20 West End Avenue,10023,K-12 School,36,1957,58272,1,7,173.8,10127509.1,,5.52,K-12 School,,0,2721742.1,,1304291,,,,,,,
1014510023,1045174,363 East 76th Street,10075,Multifamily Housing,,1963,222480,1,20,126.9,28242718.3,,5.49,Multifamily Housing,"{'Multifamily Housing': 212380.0, 'Medical Office': 800.0, 'Retail Store': 9300.0, 'Parking': 7692.0}",0,4294864.1,190,,12377410.2,,210,,,,
1018820028,1056908,1020-26 Amsterdam Avenue,10025,Multifamily Housing,,1941,95155,1,10,95.3,9063907.7,50.99,4.7,Multifamily Housing,"{'Multifamily Housing': 90655.0, 'Retail Store': 4500.0}",0,1095061.6,139,1872950,,,66,,,3313255.5,0
4161550021,4445407,319 Beach 98th Street,11694,Multifamily Housing,,1968,424278,1,13,150.3,63781491.6,,5.96,Multifamily Housing,"{'Multifamily Housing': 423246.0, 'Office': 1032.0, 'Parking': 49725.0}",0,10031696.2,647,30071801.4,,2.3,373,,,,
1009350006,"1081677;1020614",301 East 29th Street,10016,K-12 School,34,2001,71000,1,7,215.4,15293773.5,20.14,7.02,K-12 School,,0,3966409.6,,2457100.8,,,,,,,
1013147501,"1037178;1089503",235 East 40th Street,10016,Multifamily Housing,47,1986,385721,2,41,144.5,55727202.4,,5.8,Multifamily Housing,"{'Multifamily Housing': 351162.0, 'Retail Store': 34559.0}",0,9193881.7,462,757503,20221750.8,,361,,,,
1015000015,1046952,19 East 88th Street,10128,Multifamily Housing,,1937,176170,1,16,93.3,16444901.2,,3.82,Multifamily Housing,"{'Multifamily Housing': 168290.0, 'Medical Office': 2680.0, 'Retail Store': 5200.0}",0,2589955.2,123,8151478.8,,,94,,,0,0
1015100001,1047549,941 Park Avenue,10028,Multifamily Housing,,1927,175859,1,15,128.7,22626257.8,24.83,4.76,Multifamily Housing,"{'Multifamily Housing': 171359.0, 'Medical Office': 4500.0}",0,4907188.1,133,7193299.8,,,37,,,0,0
1013447502,"1039660;1800089",351 East 51st Street,10022,Multifamily Housing,9,2002,156740,1,19,200,31351183.2,37.59,7.17,Multifamily Housing,"{'Multifamily Housing': 143189.0, 'Retail Store': 13551.0, 'Parking': 5778.0}",0,7231583.7,167,,6827041.1,,64,,,,
1010517501,1087184,420 West 42nd Street,10036,Multifamily Housing,16,2002,289281,1,40,174.4,50452671.9,52.75,6.87,Multifamily Housing,"{'Multifamily Housing': 257663.0, 'Retail Store': 12393.0}",0,7939458.4,327,23530877.3,,,264,,,,
1008650007,1017121,7 East 35th Street,10016,Multifamily Housing,51,1979,65598,1,17,125.5,8229346.3,36.09,5.34,Multifamily Housing,,0,1748766.6,87,1033052.8,,,58,,,1793875.8,
1011517501,"1077845;1808899;1800863;1800851;1800833;1800829;1800945;1800929;1800924",200 West 60th Street,10023,Multifamily Housing,13,1991,265217,1,35,210.3,55783033.9,,10.75,Multifamily Housing,"{'Multifamily Housing': 252545.0, 'Retail Store': 12672.0, 'Parking': 34068.0}",0,8648734.8,376,,,,380,,27214267.9,,0
1011420064,1029778,160 West 71st Street,10023,Multifamily Housing,68,1923,248102,1,19,121.2,30072139.8,65.39,5.66,Multifamily Housing,"{'Multifamily Housing': 220003.0, 'Retail Store': 16234.0, 'Office': 11865.0}",0,6147461.7,225,,,2.3,302,,0,11229032.4,
1011640005,1030507,253 West 72nd Street,10023,Multifamily Housing,,1926,206009,1,22,114,23476157.4,44.99,5.18,Multifamily Housing,"{'Multifamily Housing': 193121.0, 'Retail Store': 10843.0, 'Office': 2045.0}",0,4445033.3,180,,,2.3,260,,0,8824520.4,0
1013360040,1038671,310 East 44th Street,10017,Multifamily Housing,,1929,209085,1,16,164.8,34452095.3,55.56,8.56,Multifamily Housing,"{'Multifamily Housing': 204806.0, 'Retail Store': 4279.0, 'Parking': 1645.0}",0,4497204.5,46,,,,323,,18227545.8,,0
1013370006,1038755,307 East 44th Street,10017,Multifamily Housing,,1929,193705,2,16,150.9,29229345,68.5,8.03,Multifamily Housing,"{'Multifamily Housing': 189909.0, 'Retail Store': 286.0, 'Office': 3510.0}",0,3483515.9,42,,,2.3,304,,16364862.5,,0
1014970009,1046830,12 East 86th Street,10028,Multifamily Housing,48,1923,472600,1,15,120.8,57097121.1,41,4.94,Multifamily Housing,"{'Multifamily Housing': 445059.0, 'Retail Store': 17304.0, 'Office': 10237.0, 'Parking': 29525.0}",0,9033500.1,400,28191452.8,,2.3,343,,,0,0
1015180069,1048136,1111 Park Avenue,10128,Multifamily Housing,82,1925,206792,1,14,100.2,20717997.2,,3.85,Multifamily Housing,"{'Multifamily Housing': 196992.0, 'Medical Office': 9800.0}",0,4044157.2,198,7920659.3,,,79,,0,0,0
4015040074,4037150,40-25 Hampton Street,11373,Multifamily Housing,39,1939,59280,1,6,138.7,8222362.6,,5.82,Multifamily Housing,,0,982228.5,66,4401128.6,,,60,,,274854.6,
1013900035,1041701,820 Park Avenue,10021,Multifamily Housing,,1926,63000,1,15,129.7,8173271.8,,4.84,Multifamily Housing,"{'Multifamily Housing': 58500.0, 'Medical Office': 4500.0}",0,1777613.6,27,,2105941.4,,15,,,,
1001887503,1002127,53 North Moore Street,10004,Multifamily Housing,24,1999,107866,1,6,182.9,19731016.9,77.22,5.75,Multifamily Housing,"{'Multifamily Housing': 80366.0, 'Retail Store': 27500.0}",0,5654361.6,90,1796344,,,45,,,,
2059080210,"2085798;2112675",3935 Blackstone Avenue,10471,Multifamily Housing,50,1963,153600,2,12,126.6,19442988.7,42.31,5.1,Multifamily Housing,,0,2368702.8,166,10603718.6,,,122,,,0,0
1018800001,1056673,255 West 108th Street,10025,Multifamily Housing,65,1909,87382,1,12,133.2,11641319.4,67.12,7.39,Multifamily Housing,"{'Multifamily Housing': 79882.0, 'Retail Store': 7500.0}",0,1607211.4,144,,,,108,,,6694766.4,0
